coisas para dar skip
5.000000000000000000e+01,2.330000000000000071e+01,2.669999999999999929e+01,2.669999999999999929e+01
5.000000000000000000e+01,2.330000000000000071e+01,2.669999999999999929e+01,2.669999999999999929e+01
5.000000000000000000e+01,2.330000000000000071e+01,2.669999999999999929e+01,2.669999999999999929e+01
5.000000000000000000e+01,2.330000000000000071e+01,2.669999999999999929e+01,2.669999999999999929e+01
5.000000000000000000e+01,2.330000000000000071e+01,2.669999999999999929e+01,2.669999999999999929e+01
5.000000000000000000e+01,2.330000000000000071e+01,2.669999999999999929e+01,2.669999999999999929e+01
5.000000000000000000e+01,2.380000000000000071e+01,2.619999999999999929e+01,2.619999999999999929e+01
5.000000000000000000e+01,2.380000000000000071e+01,2.619999999999999929e+01,2.619999999999999929e+01
5.000000000000000000e+01,2.380000000000000071e+01,2.619999999999999929e+01,2.619999999999999929e+01
5.000000000000000000e+01,2.380000000000000071e+01,2.619999999999999929e+01,2.619999999999999929e+01
5.000000000000000000e+01,2.380000000000000071e+01,2.619999999999999929e+01,2.619999999999999929e+01
5.000000000000000000e+01,2.380000000000000071e+01,2.619999999999999929e+01,2.619999999999999929e+01
5.000000000000000000e+01,2.430000000000000071e+01,2.569999999999999929e+01,2.569999999999999929e+01
5.000000000000000000e+01,2.430000000000000071e+01,2.569999999999999929e+01,2.569999999999999929e+01
5.000000000000000000e+01,2.430000000000000071e+01,2.569999999999999929e+01,2.569999999999999929e+01
5.000000000000000000e+01,2.430000000000000071e+01,2.569999999999999929e+01,2.569999999999999929e+01
5.000000000000000000e+01,2.430000000000000071e+01,2.569999999999999929e+01,2.569999999999999929e+01
5.000000000000000000e+01,2.480000000000000071e+01,2.519999999999999929e+01,2.519999999999999929e+01
5.000000000000000000e+01,2.480000000000000071e+01,2.519999999999999929e+01,2.519999999999999929e+01
5.000000000000000000e+01,2.480000000000000071e+01,2.519999999999999929e+01,2.519999999999999929e+01
5.000000000000000000e+01,2.480000000000000071e+01,2.519999999999999929e+01,2.519999999999999929e+01
5.000000000000000000e+01,2.480000000000000071e+01,2.519999999999999929e+01,2.519999999999999929e+01
5.000000000000000000e+01,2.525000000000000000e+01,2.475000000000000000e+01,2.475000000000000000e+01
5.000000000000000000e+01,2.525000000000000000e+01,2.475000000000000000e+01,2.475000000000000000e+01
5.000000000000000000e+01,2.525000000000000000e+01,2.475000000000000000e+01,2.475000000000000000e+01
5.000000000000000000e+01,2.525000000000000000e+01,2.475000000000000000e+01,2.475000000000000000e+01
5.000000000000000000e+01,2.575000000000000000e+01,2.425000000000000000e+01,2.425000000000000000e+01
5.000000000000000000e+01,2.575000000000000000e+01,2.425000000000000000e+01,2.425000000000000000e+01
5.000000000000000000e+01,2.575000000000000000e+01,2.425000000000000000e+01,2.425000000000000000e+01
5.000000000000000000e+01,2.575000000000000000e+01,2.425000000000000000e+01,2.425000000000000000e+01
5.000000000000000000e+01,2.575000000000000000e+01,2.425000000000000000e+01,2.425000000000000000e+01
5.000000000000000000e+01,2.575000000000000000e+01,2.425000000000000000e+01,2.425000000000000000e+01
5.000000000000000000e+01,2.625000000000000000e+01,2.375000000000000000e+01,2.375000000000000000e+01
5.000000000000000000e+01,2.625000000000000000e+01,2.375000000000000000e+01,2.375000000000000000e+01
5.000000000000000000e+01,2.625000000000000000e+01,2.375000000000000000e+01,2.375000000000000000e+01
5.000000000000000000e+01,2.675000000000000000e+01,2.325000000000000000e+01,2.325000000000000000e+01
5.000000000000000000e+01,2.675000000000000000e+01,2.325000000000000000e+01,2.325000000000000000e+01
5.000000000000000000e+01,2.675000000000000000e+01,2.325000000000000000e+01,2.325000000000000000e+01
5.000000000000000000e+01,2.675000000000000000e+01,2.325000000000000000e+01,2.325000000000000000e+01
5.000000000000000000e+01,2.675000000000000000e+01,2.325000000000000000e+01,2.325000000000000000e+01
5.000000000000000000e+01,2.675000000000000000e+01,2.325000000000000000e+01,2.325000000000000000e+01
5.000000000000000000e+01,2.719999999999999929e+01,2.280000000000000071e+01,2.280000000000000071e+01
5.000000000000000000e+01,2.719999999999999929e+01,2.280000000000000071e+01,2.280000000000000071e+01
5.000000000000000000e+01,2.719999999999999929e+01,2.280000000000000071e+01,2.280000000000000071e+01
5.000000000000000000e+01,2.719999999999999929e+01,2.280000000000000071e+01,2.280000000000000071e+01
5.000000000000000000e+01,2.719999999999999929e+01,2.280000000000000071e+01,2.280000000000000071e+01
5.000000000000000000e+01,2.719999999999999929e+01,2.280000000000000071e+01,2.280000000000000071e+01
5.000000000000000000e+01,2.769999999999999929e+01,2.230000000000000071e+01,2.230000000000000071e+01
5.000000000000000000e+01,2.769999999999999929e+01,2.230000000000000071e+01,2.230000000000000071e+01
5.000000000000000000e+01,2.769999999999999929e+01,2.230000000000000071e+01,2.230000000000000071e+01
5.000000000000000000e+01,2.769999999999999929e+01,2.230000000000000071e+01,2.230000000000000071e+01
5.000000000000000000e+01,2.769999999999999929e+01,2.230000000000000071e+01,2.230000000000000071e+01
5.000000000000000000e+01,2.769999999999999929e+01,2.230000000000000071e+01,2.230000000000000071e+01
5.000000000000000000e+01,2.819999999999999929e+01,2.180000000000000071e+01,2.180000000000000071e+01
5.000000000000000000e+01,2.819999999999999929e+01,2.180000000000000071e+01,2.180000000000000071e+01
5.000000000000000000e+01,2.819999999999999929e+01,2.180000000000000071e+01,2.180000000000000071e+01
5.000000000000000000e+01,2.819999999999999929e+01,2.180000000000000071e+01,2.180000000000000071e+01
5.000000000000000000e+01,2.819999999999999929e+01,2.180000000000000071e+01,2.180000000000000071e+01
5.000000000000000000e+01,2.819999999999999929e+01,2.180000000000000071e+01,2.180000000000000071e+01
5.000000000000000000e+01,2.819999999999999929e+01,2.180000000000000071e+01,2.180000000000000071e+01
5.000000000000000000e+01,2.870000000000000995e+01,2.129999999999999005e+01,2.129999999999999005e+01
5.000000000000000000e+01,2.819999999999999929e+01,2.180000000000000071e+01,2.180000000000000071e+01
5.000000000000000000e+01,2.870000000000000995e+01,2.129999999999999005e+01,2.129999999999999005e+01
5.000000000000000000e+01,2.870000000000000995e+01,2.129999999999999005e+01,2.129999999999999005e+01
5.000000000000000000e+01,2.870000000000000995e+01,2.129999999999999005e+01,2.129999999999999005e+01
5.000000000000000000e+01,2.870000000000000995e+01,2.129999999999999005e+01,2.129999999999999005e+01
5.000000000000000000e+01,2.870000000000000995e+01,2.129999999999999005e+01,2.129999999999999005e+01
5.000000000000000000e+01,2.870000000000000995e+01,2.129999999999999005e+01,2.129999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,2.079999999999999005e+01,2.079999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,2.079999999999999005e+01,2.079999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,2.079999999999999005e+01,2.079999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,2.079999999999999005e+01,2.079999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,2.079999999999999005e+01,2.079999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,2.079999999999999005e+01,2.079999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,2.079999999999999005e+01,2.079999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,2.079999999999999005e+01,2.079999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,2.079999999999999005e+01,2.079999999999999005e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,2.964999999999999858e+01,2.035000000000000142e+01,2.035000000000000142e+01
5.000000000000000000e+01,3.014999999999999858e+01,1.985000000000000142e+01,1.985000000000000142e+01
5.000000000000000000e+01,3.014999999999999858e+01,1.985000000000000142e+01,1.985000000000000142e+01
5.000000000000000000e+01,3.014999999999999858e+01,1.985000000000000142e+01,1.985000000000000142e+01
5.000000000000000000e+01,3.014999999999999858e+01,1.985000000000000142e+01,1.985000000000000142e+01
5.000000000000000000e+01,3.014999999999999858e+01,1.985000000000000142e+01,1.985000000000000142e+01
5.000000000000000000e+01,3.014999999999999858e+01,1.985000000000000142e+01,1.985000000000000142e+01
5.000000000000000000e+01,3.014999999999999858e+01,1.985000000000000142e+01,1.985000000000000142e+01
5.000000000000000000e+01,3.014999999999999858e+01,1.985000000000000142e+01,1.985000000000000142e+01
