coisas para dar skip
5.000000000000000000e+01,2.285000000000000142e+01,1.000000000000000000e+02,2.714999999999999858e+01
5.000000000000000000e+01,2.330000000000000071e+01,1.000000000000000000e+02,2.669999999999999929e+01
5.000000000000000000e+01,2.330000000000000071e+01,1.000000000000000000e+02,2.669999999999999929e+01
5.000000000000000000e+01,2.380000000000000071e+01,1.000000000000000000e+02,2.619999999999999929e+01
5.000000000000000000e+01,2.380000000000000071e+01,1.000000000000000000e+02,2.619999999999999929e+01
5.000000000000000000e+01,2.380000000000000071e+01,1.000000000000000000e+02,2.619999999999999929e+01
5.000000000000000000e+01,2.430000000000000071e+01,1.000000000000000000e+02,2.569999999999999929e+01
5.000000000000000000e+01,2.480000000000000071e+01,1.000000000000000000e+02,2.519999999999999929e+01
5.000000000000000000e+01,2.480000000000000071e+01,1.000000000000000000e+02,2.519999999999999929e+01
5.000000000000000000e+01,2.525000000000000000e+01,1.000000000000000000e+02,2.475000000000000000e+01
5.000000000000000000e+01,2.575000000000000000e+01,1.000000000000000000e+02,2.425000000000000000e+01
5.000000000000000000e+01,2.625000000000000000e+01,1.000000000000000000e+02,2.375000000000000000e+01
5.000000000000000000e+01,2.625000000000000000e+01,1.000000000000000000e+02,2.375000000000000000e+01
5.000000000000000000e+01,2.675000000000000000e+01,1.000000000000000000e+02,2.325000000000000000e+01
5.000000000000000000e+01,2.719999999999999929e+01,1.000000000000000000e+02,2.280000000000000071e+01
5.000000000000000000e+01,2.769999999999999929e+01,1.000000000000000000e+02,2.230000000000000071e+01
5.000000000000000000e+01,2.819999999999999929e+01,1.000000000000000000e+02,2.180000000000000071e+01
5.000000000000000000e+01,2.819999999999999929e+01,1.000000000000000000e+02,2.180000000000000071e+01
5.000000000000000000e+01,2.870000000000000995e+01,1.000000000000000000e+02,2.129999999999999005e+01
5.000000000000000000e+01,2.920000000000000995e+01,1.000000000000000000e+02,2.079999999999999005e+01
5.000000000000000000e+01,2.964999999999999858e+01,1.000000000000000000e+02,2.035000000000000142e+01
5.000000000000000000e+01,3.014999999999999858e+01,9.925000000000000000e+01,1.985000000000000142e+01
5.000000000000000000e+01,3.064999999999999858e+01,9.675000000000000000e+01,1.935000000000000142e+01
5.000000000000000000e+01,3.114999999999999858e+01,9.425000000000000000e+01,1.885000000000000142e+01
5.000000000000000000e+01,3.160000000000001208e+01,9.199999999999994316e+01,1.839999999999998792e+01
5.000000000000000000e+01,3.210000000000000853e+01,8.949999999999995737e+01,1.789999999999999147e+01
5.000000000000000000e+01,3.210000000000000853e+01,8.949999999999995737e+01,1.789999999999999147e+01
5.000000000000000000e+01,3.260000000000000853e+01,8.699999999999995737e+01,1.739999999999999147e+01
5.000000000000000000e+01,3.309999999999998721e+01,8.450000000000005684e+01,1.690000000000001279e+01
5.000000000000000000e+01,3.359999999999998721e+01,8.200000000000005684e+01,1.640000000000001279e+01
5.000000000000000000e+01,3.404999999999999716e+01,7.975000000000001421e+01,1.595000000000000284e+01
5.000000000000000000e+01,3.404999999999999716e+01,7.975000000000001421e+01,1.595000000000000284e+01
5.000000000000000000e+01,3.454999999999999716e+01,7.725000000000001421e+01,1.545000000000000284e+01
5.000000000000000000e+01,3.504999999999999716e+01,7.475000000000001421e+01,1.495000000000000284e+01
5.000000000000000000e+01,3.554999999999999716e+01,7.225000000000001421e+01,1.445000000000000284e+01
5.000000000000000000e+01,3.599999999999998579e+01,7.000000000000007105e+01,1.400000000000001421e+01
5.000000000000000000e+01,3.599999999999998579e+01,7.000000000000007105e+01,1.400000000000001421e+01
5.000000000000000000e+01,3.649999999999998579e+01,6.750000000000007105e+01,1.350000000000001421e+01
5.000000000000000000e+01,3.699999999999998579e+01,6.500000000000007105e+01,1.300000000000001421e+01
5.000000000000000000e+01,3.750000000000000000e+01,6.250000000000000000e+01,1.250000000000000000e+01
5.000000000000000000e+01,3.750000000000000000e+01,6.250000000000000000e+01,1.250000000000000000e+01
5.000000000000000000e+01,3.800000000000000000e+01,6.000000000000000000e+01,1.200000000000000000e+01
5.000000000000000000e+01,3.800000000000000000e+01,6.000000000000000000e+01,1.200000000000000000e+01
5.000000000000000000e+01,3.845000000000000284e+01,5.774999999999998579e+01,1.154999999999999716e+01
5.000000000000000000e+01,3.845000000000000284e+01,5.774999999999998579e+01,1.154999999999999716e+01
5.000000000000000000e+01,3.895000000000000284e+01,5.524999999999998579e+01,1.104999999999999716e+01
5.000000000000000000e+01,3.895000000000000284e+01,5.524999999999998579e+01,1.104999999999999716e+01
5.000000000000000000e+01,3.945000000000000284e+01,5.274999999999998579e+01,1.054999999999999716e+01
5.000000000000000000e+01,3.945000000000000284e+01,5.274999999999998579e+01,1.054999999999999716e+01
5.000000000000000000e+01,3.995000000000000284e+01,5.024999999999998579e+01,1.004999999999999716e+01
